ID,Filename,Adoration,Amusement,Anger,Awe,Confusion,Contempt,Contentment,Desire,Disappointment,Disgust,Distress,Ecstasy,Elation,Embarrassment,Fear,Interest,Pain,Realization,Relief,Sadness,Surprise_negative,Surprise_positive,Sympathy,Triumph
103,0103.mp3,0,0.082946,0,0.00095862,0.083164,0,0.087149,0,0.00032277,0,0.0011009,0.16722,8.78E-05,0.08231,0,0,0.083209,0,0.083131,0.1665,0,0,3.62E-05,0
104,0104.mp3,0,0,1.14E-06,0.082901,0,0,0,0,0,0,0,0,0,0,0.23132,0.083058,0,0.083153,0,0,0.4156,0.083224,1.26E-06,0
105,0105.mp3,0,0.083259,0.083334,0.082987,0,0,0,0,0,0,0,0,0,0,0.25001,0.083049,0,0.083216,0,0,0,0.33333,6.62E-06,0
106,0106.mp3,0,0,1.07E-06,0.082995,0,0,0,0,0,0,0,0.083052,0,0,0.23504,0.083318,0,0,0,0,0.33212,0.16658,6.11E-05,0
107,0107.mp3,0,0,1.12E-06,0.16625,0,0,0,0,0,0,0,0,0,0,0.057134,0.083327,0,0,0,0,0.58344,0.08318,0,0
108,0108.mp3,0,0,6.15E-07,0,0,0.083197,0,0,0,0,0,0,0,0,0.14803,0,0,0,0,0,0.41587,0.33323,0,0
109,0109.mp3,0,0,0,0,0,0,0,0,0,0,0.083089,0.083067,0,0,0.075877,0,0,0,0,0,0.1658,0.58329,6.59E-05,0
110,0110.mp3,0,0.08322,0,0,0.083092,0,0,0,0,0,0.082952,0,0,0,0.060909,0,0,0.083063,0,0,0.49994,0.0832,0,0
111,0111.mp3,0,7.27E-05,0,0.084056,0.083269,0,0.0046492,0,0.00074197,0,0.001702,0.00096301,0.00013757,0,0,0,0,0,0.00033761,8.74E-05,0.24987,0.4166,0,0
112,0112.mp3,0,0,1.71E-06,0.16627,0,0,0,0,0,0,0,0,0,0.082516,0.15548,0,0,0,0,0,0.24893,0.33326,4.00E-05,0
113,0113.mp3,0,0,0,0.082772,0,0,0,0,0,0,0.083068,0,0,0,0,0.083065,0,0.083133,0,0,0.16634,0.49995,5.73E-06,0
114,0114.mp3,0.17158,4.75E-06,0,0.00016967,0.083387,0.083203,0.085381,0.089993,0,0,0.0007071,0.00712,0.0004511,0.0040934,0.084039,0,0,0,0,0.08394,0,0,0,0
115,0115.mp3,0.12851,0,0,0,1.04E-05,0.083083,0.084892,0.17312,0.082885,0,0.083872,0.0068407,0.00043323,0.0036347,0.084003,0,0,0,0,0.00044552,0,0,0.091464,0
116,0116.mp3,0.32795,0,2.05E-06,0,0,0,0.16519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37517,0
117,0117.mp3,0.085688,0.49997,0,0,0,0,0.00050288,0.003148,0,0,0.083559,0.086851,0.00020198,0.0015546,0.00030823,0,0,0.083123,0.083178,0.00018146,0,0,0,0
118,0118.mp3,0.29018,0,1.82E-06,0.16594,0,0,0,0,0.083012,0,0,0,0.083292,0,0,0.083046,0,0.083152,0,0.083086,0,0,0.093854,0
